document,line,claim_text,claim_text_sha256,metric,value,run_or_file,status,match_result,classification
docs/phase2_correction_registration_2026-07-22.md,120,| B2 | Group B (11) | 11–20 |,02689f7867d29bf0df62703525be67fd4f197b9eedf3f47f8ddc98474fbb7eb5,quantitative statement or design constant,11;11;20,docs/phase2_correction_registration_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_correction_registration_2026-07-22.md,130,## 7. Archives and completion gates,7c0ae41948cfa72468c9c8771f47b76c904447e20f45dbdf8eb9af97cda3d99d,quantitative statement or design constant,7,docs/phase2_correction_registration_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_correction_registration_2026-07-22.md,135,`ARCHIVE_MANIFEST.md` and SHA-256 inventory. Completion requires: all four,46972bb75b947b6bbe230a15d817b958f0ab648f0d06a8bf2692fc8fff923920,quantitative statement or design constant,256,docs/phase2_correction_registration_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_correction_registration_2026-07-22.md,143,## 8. Reading rules,6305c65d9c4017171fdd00e73103522cb0a0d1468614fa71be887a099d39e1ea,quantitative statement or design constant,8,docs/phase2_correction_registration_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_correction_registration_2026-07-22.md,146,"or null. If fewer Tier-1 cells are supported than the withdrawn 3/8, that is",1a37cc2b7708422373642bfaf2832ff7d29eb672d2ff46e03dd4969506e02b7e,quantitative statement or design constant,1;3;8,docs/phase2_correction_registration_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,1,# Phase 2 protocol-v2 dispatch record (2026-07-22),42d30f9534abc1bb6eb10a844d58b201777cbfd9031b0756325fb339afbed7c1,quantitative statement or design constant,2;2026;-07;-22,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,3,The four registered dispatches of `docs/phase2_correction_registration_2026-07-22.md`,95ff1bdc424d88c36b97464648085a83c25766b853b0c862a77987d89138c8ed,quantitative statement or design constant,026;-07;-22,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,4,§6 were queued on 2026-07-22 (13:22 UTC) from branch,54adbfc8ac210409685a0d09418cf28a26c8dda4cfdf197275603550667933e3,quantitative statement or design constant,6;2026;-07;-22;13;22,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,5,"`phase234-correction-2026-07-22`, dispatch head `8010e49f` (contains the",663e2aac3fec424b3e7f243220759a72fa959c48594175eb358bea1d56b18553,quantitative statement or design constant,34;2026;-07;-22;8010e49,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,6,registration commit `7a6b5a71`; CI run `29922310955` was green on the,5a40513f27f74f6d50008679ff28fc5192b3057b147adc8e31caf3824c8e723e,quantitative statement or design constant,7;1;29922310955,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,8,"`run_mode=phase1_v2_kg_only`, `adapt_episodes=0`, `publish_results=true`.",fd4daa3b85abcb350c9601edd799ae7e7cb5e038545687992e176614058af749,quantitative statement or design constant,0,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,12,"| A1 | `29923594983` | Group A (12): lab1_f1dead, lab2_f1dead, lab2_f1inv, lab2_f2dead, lab2_f2inv, lab2_f1bdead, lab2_f1binv, labmon_f1dead, labmon_infoonly_f1dead, labmon_nostereo_f1dead, labmon2_f2dead_lowsun, labmon2_infoonly_f2dead_lowsun | 1–10 |",3d0e59b79d48895d39bf1fbe383c48d6af0838e4044d13c0a1c20e10d736ff2c,quantitative statement or design constant,29923594983;12;1;10,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,13,| A2 | `29923609054` | Group A (12) | 11–20 |,785661134ecd200a23c83877fe7c627076fcdece14ea061b2eddc9dc035e98de,quantitative statement or design constant,29923609054;12;11;20,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,14,"| B1 | `29923621835` | Group B (11): lab3_f1dead, lab3_f1inv, lab3_f2dead, lab3_f2inv, lab3_f1dead_z2, lab3_f1inv_z2, lab3_f1bdead, lab3_f1binv, lab3_f2bdead, lab3_f2dead_lowsun, labmon2_nostereo_f2dead_lowsun | 1–10 |",ce913cb45753eb4ba89ec32e6f6f35c51a8ba30fc805f420be9c1edcd729531f,quantitative statement or design constant,29923621835;11;1;10,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,15,| B2 | `29923634620` | Group B (11) | 11–20 |,98ad0b13d1d41b2f97d7344b9a08d40e7c43fb981805d9b40607cbba27e74b10,quantitative statement or design constant,29923634620;11;11;20,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,21,## Amendment 2026-07-23 — pre-data dispatch failure and re-dispatch,e92d713d2d520b989b8d638db73e2c380fa5a328838a574040496737792b596f,quantitative statement or design constant,2026;-07;-23,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,33,Fix (commit `680f25a9`): config `train_scenarios_alias` maps each variant,3f16c1ac419c62fc008bcefc26a08dca85add9b393a9569c2e5d3d0841e20bcf,quantitative statement or design constant,680;5,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,37,scenario file a local test failure. CI run `29987410238` green on the fix,c989b664a8ecc1df266feba89d380b84757c2c82c9f33cf3c774d342d6a553ca,quantitative statement or design constant,29987410238,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,40,"Re-dispatches (2026-07-23, 09:00 UTC, dispatch head `680f25a9`,",2e189f8769e6f68e2a7239f4df0316deaf34adde36cc66c2f264eaafee309499,quantitative statement or design constant,2026;-07;-23;09;00;680;5,docs/phase2_v2_dispatch_record_2026-07-22.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,45,| A1 | `29923594983` | `29993457632` |,053808e5d1e7d0ef6c242daec8e183a7110a2ca02c6745612d6d98738bb2054e,quantitative statement or design constant,29923594983;29993457632,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,46,| A2 | `29923609054` | `29993470827` |,c77212696bff39fb0d6fbbac314e104246cb19a7ebf40e575cea9958f79638c4,quantitative statement or design constant,29923609054;29993470827,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,47,| B1 | `29923621835` | `29993484405` |,2c92ee2f1d4b6f0b2bf0088e3ce3823fb66d1b6e4b41fdd041516a76a520018d,quantitative statement or design constant,29923621835;29993484405,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/phase2_v2_dispatch_record_2026-07-22.md,48,| B2 | `29923634620` | `29993497191` |,8a50ce5cf3316c5e89d8ff88203751afecd629b9b9cb0c8432b84d8c9d3c838e,quantitative statement or design constant,29923634620;29993497191,docs/phase2_v2_dispatch_record_2026-07-22.md,corrected-campaign identifier; archive pending,non_result,non_result
docs/thesis_chapter_phase2.md,1,"# Phase 2 — Fault Detection, Blacklisting, and Re-Learning",7c0643e00dcd04770454c3d87c9aa83893bb0eaa35c54f09a571204a101822c0,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,3,"> **WITHDRAWN — historical, protocol-affected (2026-07-22).** Every empirical",856341e61e607461a9a43a068599187e74929b53f32ff15fa148db644fa061c2,quantitative statement or design constant,2026;-07;-22,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,4,> number in this chapter is superseded pending the Phase-2 protocol-v2 rerun:,b2bdb0b795fdb05b60969ca359381cf49fc00c8fdccf46c85026da9d2e1cbbc2,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,6,"> missing scenario IDs (~17–30% of episodes), start states were recorded before",c979c696016c37e468dca9d05cf12977dcde3b5bf34d34e17b8a2cda0247439c,quantitative statement or design constant,17;30,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,9,"> both arms; lab2_f1bdead: 4/10 vanilla vs 0/10 KG, treatment-correlated inside",a1fd04fec26516ad9d38910dcec9c961c85aa95a0b7754a923c84c67e2de6c85,quantitative statement or design constant,4;10;0;10,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,11,"> ""zero false positives"" and ""recall 100%"" claims are **false** for the runs of",d7b75c76e55fef0a539280b9bc7e0a71da4274cb25ed877d462ca8e385b4f78a,quantitative statement or design constant,100,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,12,> record. See `docs/PHASE2_PROTOCOL_AFFECTED_NOTICE_2026-07-22.md`. This draft,db4c101012edb06302f7f8e49f3052f7b136569f00e3d9679984db6299dafbcc,quantitative statement or design constant,026;-07;-22,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,15,> **Thesis chapter draft** (2026-07-12). Confirmatory numbers are the,5d3222df5fbb488d1488768fac4a34b930f0fc8eac8943d1f6ab5dd68060f82a,quantitative statement or design constant,2026;-07;-12,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,16,"> post-inversion runs of record (`pre_registration.md` §9.10, commit `6c727b6`,",664e453a40e002c2bcdba1a42bc0825a03e9b876b8597e5e06ac1bceb891c828,quantitative statement or design constant,9.10;6;27,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,17,> CI runs 29148475671 / 29151540231 / 29155539633 / 29157197853 / 29163456132);,693890b3a74d770b91be147cbb12440e918703673974f1271e4a9a41b2fe3d00,quantitative statement or design constant,29148475671;29151540231;29155539633;29157197853;29163456132,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,20,> reported side by side in §5.4 per the registration. Every table caption names,77b014b13ece59b761d46f2c36ecd1bba032cd90a201dda806b2f6ee8b84077a,quantitative statement or design constant,5.4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,23,## 1 Introduction and claim,e00ca2438f167e58f257eaf3ace31068680b8ac19b6516f958c537c5e0c0d626,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,25,Phase 1 established that priming a tabular Q-learner with structural physics,10cab97f2823c8e209cf4498f29c4e6a3ad56b860331e0c51f83858c8706b561,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,28,the structure it promotes is real but never required for the goal. Phase 2,8b98cebb21f3c394f04777ae3c2f8b4f52895542f64f14379ef12ec007f529e1,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,41,detection recall is 100 % in every cell of the fault matrix (episode 0 for,523cc053aece9936505f57b98f83d9f8da079a88ab8fdab52547e466ae0442e3,quantitative statement or design constant,100;0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,42,"every lamp fault; episode ≈ 6–8, bounded by the first sufficiently sunny",78a98a742b762ed3e1933734985951dac2c0c4fc5ad4f3ae1ca263a74642482d,quantitative statement or design constant,6;8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,52,"capability-equalized instrument, 3 of the 8 pre-registered confirmatory cells",612f1799a8991a645424e382d1651ff1452a8699dfdd062801f2e24c793e0330,quantitative statement or design constant,3;8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,64,"produced (§5.4), and we consider the revision a result in its own right: the",694cc7fcca365740d2700c5db3a925382a97eeb23bffe9a25588533167d6c6ff,quantitative statement or design constant,5.4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,69,constant — the KG-silent monitor contrast of §7.,d2d262afb706d895f08d6a065bde770015b943c5b67d0ad4a75a74b7d855c7cf,quantitative statement or design constant,7,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,71,## 2 Problem setting and the fault ladder,a81449e7da0fca46894b4c44a0033d7f3c23db4c2b2845ab2865b5aa95b9cf3f,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,73,### 2.1 Fault taxonomy,d22d02db3b0c1da1a46326aa4b2d4fecc4b3b1349abc8dbf9e2b7d0fb62e7471,quantitative statement or design constant,2.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,75,Every faulty lab is generated deterministically from its clean Phase-1 parent,50b7569aa4add4e6c7172f22543608d2c8684305717d592456e62c87d1c8ebae,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,80,(`adapt_source/2`). Two fault modes are injected — **dead** (the component's,06979a8e24d76d92ed4e104a97a46be99f0b949c13620a42336a26377042fc9c,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,86,"| Single lamp (Causes) | `lab1_f1dead`, `lab2_f1dead/f1inv`, `lab3_f1dead/f1inv`, `lab3_f1dead_z2/f1inv_z2` | `z1l ? 400` → `z1l ? 0` / `? -400` (incl. cross-zone term in lab3) |",871b9dfde30bf726a6c599fad22fbe806d51d1c1b06bcedd6a13a3f45ba182ff,quantitative statement or design constant,400;0;-400,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,88,"| Single blind (Mediates, IV-gated) | `lab3_f1bdead/f1binv`, `lab2_f1bdead/f1binv` | `z1b ? 0.50*sun` → `0` / `-0.50*sun` (+ cross term in lab3) |",b15e8cc45930ed271d4f807ce554ce84280340bf008a1b691b3ebb91559b78ba,quantitative statement or design constant,0.50;0;-0.50,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,89,"| Multi-blind (exploratory, §2.3) | `lab3_f2bdead` | both blinds' own + cross terms zeroed |",8f7b7437c0eb2beb479904be58e198ea65029d43d0b88f791b294f4501d6c184,quantitative statement or design constant,2.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,90,"| Monitor fallback | `labmon_f1dead` | only rank-3 lever dead → goal unreachable, monitor is the best-effort fallback |",af06637a74dbc6f52e3848a2a4e8670e9b9d29854e31d10327dd0df786cac9ef,quantitative statement or design constant,3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,91,"| Degraded multi-survivor | `lab3_f2dead_lowsun`, `labmon2_f2dead_lowsun` | both lamps dead **and** sun pinned to rank 1 → rank 3 provably unreachable every episode |",a8dca005053223ede81184a28da26eab94179b8aa13a62a68f9b49381bbfa36f,quantitative statement or design constant,1;3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,99,fault is undetectable by passive monitoring by construction (§3.2).,94d1d88e6116162a6dbc2b99d5aeeadb8f9d26ce8036d97d17dc59c3ad845352,quantitative statement or design constant,3.2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,101,### 2.2 Well-posedness and tiers,9733a205a250614e2052a2e5d93570e979b960629224398463ffe94fcb51cb90,quantitative statement or design constant,2.2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,107,**Tier-1 (confirmatory)** if the recovered policy actually reaches the,2a40f8fa3e2e4c6f9ad194c1be4c6dacee34e052926ab1f9543664fe4ebd8c85,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,108,"(effective) goal in ≥ 50 % of greedy evaluation episodes *in both arms*, and",3df0748336658688d8a978071812478a93b340354cf66ae25b608b9ed5110ca6,quantitative statement or design constant,50,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,109,**Tier-2 (descriptive)** otherwise — a stable-but-futile policy is not a,18fc338418c6d3f32bdcb675c50f2e16620eea35465c7e71384794f8a05158e7,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,116,### 2.3 The exploratory multi-blind cell,fe56b000c70e9dc3f39126eff5e645f3679ac0572a41666eccc65039f87b9350,quantitative statement or design constant,2.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,122,"(`pre_registration.md` §9.11) — one **exploratory** cell, `lab3_f2bdead`:",534531cc253dd684ceb996368c63fbf8f2a97b115468d2c605a223f0b86be531,quantitative statement or design constant,9.11,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,126,both zones deterministically at rank 3). Because the registered families are,23a6985dbc22de11dcd438a81865e6f46f18aded5fbb6742dc4f54de6678e559,quantitative statement or design constant,3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,130,expectation was not met — is reported in §6.3.,9ad3e235f51b391a0e0b6d7805cc367050e26df2fbfdd9cd6614ab37b95661d8,quantitative statement or design constant,6.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,132,## 3 The adaptation machinery,d3b05195a426016a43b93af6639df8e8cb8544c971c83bc7f46762c9f420e847,quantitative statement or design constant,3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,134,### 3.1 Physics recheck and instant blacklist,f44f793fca573cc0f3ccbdc9c5ee8e7f2e4e1229a8abe1c2bb5f28ced813624c,quantitative statement or design constant,3.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,144,"under sun rank ≥ 2 with headroom, zones contaminated by a concurrent suspect",07f17654336e474174302433928bd1a67c14cbf8533f4e7e01c101da089e1581,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,150,### 3.2 The active self-test for IV-gated actuators,ef333c54c9e5cebb634d0913f771b234a5635ae5a59861e58b596f14c2a9368e,quantitative statement or design constant,3.2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,153,"converged policy (§2.1), the adapt agent runs a KG-directed diagnostic probe:",193e18461ef9fccdc02d93097d7d0bfcfa070e9603e21ab337b067a4b730edf4,quantitative statement or design constant,2.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,155,"closed, sun rank ≥ 2, zone below saturation, component neither blacklisted nor",568b617b56d4fce145674cdb47f63244fdc7861cd79d6df9fc51f6db8f77c861,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,163,blind-fault detection at episode ≈ 6–8 in both arms (the wait is for the first,af08348c3b41f136f00f9dd4e511a76fb8ce7e6de260eb4e7459334ef3cbf4cc,quantitative statement or design constant,6;8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,164,"episode whose sunshine draw reaches rank 2), at a cost of one action per",a4eec103fd65a2bea950af5712f0e82d466cccadef40e66d1a24674eb25eb682,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,170,that motivation — every lamp-fault cell now detects at episode 0 in both arms,4ec3f9cdbc4389b5772e5ba75a03a78920700088c5b566b9637551561a9a9cda,quantitative statement or design constant,0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,171,(§5.1) — and the extension was dropped.,988cc1b208f3164a7ec39d3223bb71cc71fd95d9bc4205897d94ca6ea75f099f,quantitative statement or design constant,5.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,173,### 3.3 Warm restart,30463b67a095cb2054d39dccc1d55e2a719527db277726cd8268e3db9cff898d,quantitative statement or design constant,3.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,177,"halved, exploration is boosted back to the initial ε = 0.30, and the KG",f40509f4679c7100d7a162072c13fe4da2239feb24620496954667855f2898fc,quantitative statement or design constant,0.30,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,180,policy has been identical for 50 consecutive episodes; the primary metric is,f54b3698fb92698679d4a9d7abbf9645068f8620238ef127452c5e6778a26529,quantitative statement or design constant,50,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,185,### 3.4 Proof-gated best-effort degradation,0bb17eeaeb88ec5d6128d2ed0d5bd9cec6304fd6f70ea27adb45f2427530062c,quantitative statement or design constant,3.4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,192,"KG-derived, so it works even for components the KG is silent about (§7). In",e6a28045b7a86022a69d0d8574918ef5090c74492cf58593be6e87bacc699d64,quantitative statement or design constant,7,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,194,"the agent detects, alerts, proves rank 0 is all that remains, and stabilizes",16e72ba90e979b800d1cc34f07d240f7f017488b52bb0c980183f76ed24761d3,quantitative statement or design constant,0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,197,## 4 Registered evaluation protocol,1429d19896d91bef1e31b427dc7d3cde67e65219fd2a2c0e80c86acd9413c759,quantitative statement or design constant,4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,199,Phase 2 is governed by a frozen registration (`docs/pre_registration.md` §9):,14a0e32c74d1700a41e9389b94c6e547fb560f6d0549b4ad9e4b431a50223588,quantitative statement or design constant,2;9,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,200,hypothesis H-P2 (*recovery(ql_true) < recovery(ql_false) in every Tier-1,e0cd9f284170da3660bec27f4e14b80c8909cd9cf5291966ab9f3b010d38be3b,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,202,frozen **by enumeration** — a recovery family of m = 8 Tier-1 cells and a,b9e8a910a515d793118b25709ecc4d39fcc227285d76bd43a8f42a96d6d1e1f6,quantitative statement or design constant,8;1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,203,detection family of m = 8 non-degenerate cells (cells whose DetectEpisode is,0140a94bd31c9db8b0bade2a1b602279ab9131994c99d926dafc7468a3183852,quantitative statement or design constant,8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,204,"identically 0 in both arms are a constant, not evidence of parity, and are",34f51be6e1d0b3d0b28401d9138727a222076546a23c5e7194c3b653b3a4e379,quantitative statement or design constant,0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,205,excluded). Statistics: paired bootstrap (10 000 resamples) on seed-keyed,c37c5efac2da266bdd07d702c34ad2fc0d97ee7c5e743c41728d5f1b9d448e38,quantitative statement or design constant,10;000,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,206,"pairs, Wilcoxon and Cliff's δ as backups, q ≤ 0.05 within the frozen family.",4e78f5d2a6dbbab716848faf16fb563dfd824811e3fbe4ce75d7dde6dab83f2a,quantitative statement or design constant,0.05,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,211,**The instrument change (§9.10).** After the confirmatory campaign first,9b0420c743a83723c6b785b24c9bf3d510e25bc141b67676e6b25b911733de8f,quantitative statement or design constant,9.10,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,219,"code state, every Phase-2 cell was re-run wholesale on the new instrument",e873369f30e597b9b0aeb06824c3fdf302f670c12028ba4fd038df285dd2e45a,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
